NAME	X	Y
TYPE	numeric	numeric
MGH36_P9_E07	0.563111828	0.598264426
MGH36_P9_E08	0.537044084	0.529690725
MGH36_P9_E11	0.855476938	0.531387036
MGH36_P9_F02	0.910830868	0.272735796
MGH36_P9_F03	0.493091658	0.445771196
MGH36_P9_F04	0.430428393	0.506454053
MGH36_P9_F09	0.695022165	0.252670684
MGH36_P9_F10	0.975323467	0.568615078
MGH36_P9_F11	0.649399409	0.285792042
MGH36_P9_F12	0.513879238	0.394135955
MGH36_P9_G05	0.917702227	0.625566117
MGH36_P9_G06	1.192684363	0.519532647
MGH36_P9_G07	0.764339813	0.247174213
MGH36_P9_G08	0.49427872	0.365405079
MGH36_P9_G09	1.000885489	0.353439079
MGH36_P9_G10	0.436504868	0.583312887
MGH36_P9_G11	0.694192454	0.508734021
MGH36_P9_H01	0.494931032	0.325318502
MGH36_P9_H03	0.696461073	0.457706962
MGH36_P9_H04	0.478537405	0.648108193
MGH36_P9_H07	1.240218859	0.537504297
MGH36_P9_H10	0.474067731	0.376189595
MGH36_P9_H11	0.961760454	0.521194814
MGH36_P9_H12	0.42003777	0.443512135
MGH36_P2_A04	0.235308057	0.310531774
MGH36_P2_A05	0.689875274	0.459276917
MGH36_P2_A06	0.54275685	0.338232277
MGH36_P2_A07	0.486508694	0.246813047
MGH36_P2_A08	1.305559648	0.5916179
MGH36_P2_A11	0.749098691	0.441943422
MGH36_P2_B03	0.388379078	0.328785992
MGH36_P2_B04	0.345793683	0.560935307
MGH36_P2_B05	0.630375022	0.273220341
MGH36_P2_B06	0.305035344	0.691457541
MGH36_P2_B07	0.673983981	0.377949929
MGH36_P2_B08	1.360894682	0.502349172
MGH36_P2_B09	0.498049655	0.580614559
MGH36_P2_B10	0.277034336	0.298660846
MGH36_P2_B11	0.920070884	0.65230903
MGH36_P2_B12	0.262965816	0.252396204
MGH36_P2_C02	0.572977715	0.411837184
MGH36_P2_C03	0.324796865	0.429110461
MGH36_P2_C04	0.78696442	0.604921227
MGH36_P2_C07	0.628420783	0.395676972
MGH36_P2_C08	0.22355711	0.33339764
MGH36_P2_C09	1.322212953	0.621617058
MGH36_P2_C10	1.091501925	0.625276012
MGH36_P2_C11	0.863077821	0.405639072
MGH36_P2_C12	0.195489034	0.578846633
MGH36_P2_D01	0.429933476	0.346924628
MGH36_P2_D02	0.459912838	0.576593584
MGH36_P2_D04	0.927714345	0.828480613
MGH36_P2_D05	0.592490233	0.439647563
MGH36_P2_D06	0.507205782	0.293643094
MGH36_P2_D07	0.322818076	0.346404086
MGH36_P2_D08	0.721439281	0.519914629
MGH36_P2_D10	0.338157287	0.084721746
MGH36_P2_D11	0.498549261	0.657027407
MGH36_P2_E01	0.695882345	0.41756814
MGH36_P2_E02	0.499761144	0.384605042
MGH36_P2_E03	0.454312687	0.430498728
MGH36_P2_E04	0.328383657	0.270906786
MGH36_P2_E06	0.650745582	0.195106811
MGH36_P2_E07	0.311214201	0.388416543
MGH36_P2_E08	0.592575938	0.545245146
MGH36_P2_E09	0.544418406	0.208650637
MGH36_P2_E10	0.625097303	0.30020687
MGH36_P2_F02	0.55093448	0.563486005
MGH36_P2_F03	0.445217002	0.261943312
MGH36_P2_F04	0.403559505	0.369841542
MGH36_P2_F06	0.514210721	0.448742471
MGH36_P2_F07	0.751880682	0.244832511
MGH36_P2_F08	0.452401434	0.331834103
MGH36_P2_F10	0.352825086	0.292696285
MGH36_P2_F11	0.103545092	0.300771575
MGH36_P2_G01	0.68873637	0.319176441
MGH36_P2_G02	0.552819361	0.375407557
MGH36_P2_G03	0.407502695	0.21581426
MGH36_P2_G04	0.058320647	0.294791989
MGH36_P2_G05	0.210214522	0.431656409
MGH36_P2_G07	0.467848225	0.514156159
MGH36_P2_G08	0.310935592	0.3828746
MGH36_P2_G11	0.151423376	0.220145622
MGH36_P2_G12	0.286594184	0.201707477
MGH36_P2_H01	0.430930646	0.297283741
MGH36_P2_H02	3.165161184	1.720263312
MGH36_P2_H03	0.531948612	0.632213583
MGH36_P2_H05	0.34572824	0.348668614
MGH36_P2_H06	0.358286692	0.575473096
MGH36_P2_H07	0.510835877	0.42781643
MGH36_P2_H10	0.20175308	0.319728763
MGH53_P5_A02	0.478778822	0.281180233
MGH53_P5_A03	0.514704864	0.40304959
MGH53_P5_A04	0.4911058	0.402873809
MGH53_P5_A06	0.538705292	0.503988307
MGH53_P5_A07	0.635467366	0.524489187
MGH53_P5_A08	0.390528554	0.313548005
MGH53_P5_A09	3.021262727	1.045661872
MGH53_P5_A11	0.711513496	0.328932775
MGH53_P5_B01	0.525572794	0.438891378
MGH53_P5_B03	0.583796489	0.257351412
MGH53_P5_B04	3.623721955	1.541867918
MGH53_P5_B05	0.550493002	0.286440861
MGH53_P5_B06	0.373313197	0.52749866
MGH53_P5_B07	0.248065243	0.55212548
MGH53_P5_B08	0.48290666	0.502670361
MGH53_P5_B09	0.338341915	0.346979685
MGH53_P5_B10	0.317918684	0.606619954
MGH53_P5_B11	0.279259918	0.400771183
MGH53_P5_B12	0.346880962	0.163144876
MGH53_P5_C01	0.398706835	0.299070168
MGH53_P5_C02	0.135973079	0.550238979
MGH53_P5_C03	0.72547175	0.720986375
MGH53_P5_C04	0.236021432	0.469748319
MGH53_P5_C05	0.767553315	0.249924478
MGH53_P5_C06	0.823175794	0.284541481
MGH53_P5_C07	0.68203219	0.608241125
MGH53_P5_C08	0.533479642	0.47253292
MGH53_P5_C09	0.418076246	0.517793604
MGH53_P5_C10	0.998510736	0.732846979
MGH53_P5_C11	0.798958156	0.523360884
MGH53_P5_D01	0.344387953	0.403453143
MGH53_P5_D02	0.507521312	0.486053112
MGH53_P5_D04	0.2372218	0.391957765
MGH53_P5_D05	0.55971565	0.240147239
MGH53_P5_D07	0.616910005	0.52506614
MGH53_P5_D08	0.339804793	0.399651944
MGH53_P5_D09	0.310932042	0.28803387
MGH53_P5_D11	0.270726065	0.382624056
MGH53_P5_E01	0.52383733	0.221574466
MGH53_P5_E02	0.566487666	0.485068619
MGH53_P5_E03	0.472199238	0.519816249
MGH53_P5_E04	0.783023984	0.538611385
MGH53_P5_E06	0.733515379	0.117143076
MGH53_P5_E08	0.152320122	0.567720113
MGH53_P5_E09	0.425259564	0.369573159
MGH53_P5_E11	0.163016529	0.314496836
MGH53_P5_F01	1.216974803	0.612275098
MGH53_P5_F03	0.478026436	0.37681627
MGH53_P5_F05	0.728323852	0.42956578
MGH53_P5_F06	0.448011331	0.233832946
MGH53_P5_F07	0.887514614	0.348070773
MGH53_P5_F08	0.328406272	0.572157876
MGH53_P5_F10	0.186462032	0.218624208
MGH53_P5_F11	0.407863314	0.651981993
MGH53_P5_G01	0.452144906	0.394965345
MGH53_P5_G04	0.22651461	0.419620045
MGH53_P5_G05	0.372447373	0.336316124
MGH53_P5_G07	0.846199644	0.451408353
MGH53_P5_G08	0.217292893	0.644925932
MGH53_P5_G09	0.489543016	0.627464059
MGH53_P5_G10	0.294004747	0.423604349
MGH53_P5_G11	1.201855238	0.771866649
MGH53_P5_H02	0.885761278	0.417782905
MGH53_P5_H03	0.700265486	0.307174409
MGH53_P5_H04	0.387426167	0.388319165
MGH53_P5_H05	0.720999199	0.556661303
MGH53_P5_H07	0.431645713	0.476695958
MGH53_P5_H08	0.238967127	0.245363604
MGH53_P5_H10	0.550053185	0.319868114
MGH53_P5_H11	0.845854063	0.620184789
MGH53_P6_A01	0.229237155	0.414290442
MGH53_P6_A02	0.370499024	0.682481449
MGH53_P6_A03	0.664497075	0.389591678
MGH53_P6_A04	0.253068494	0.739758147
MGH53_P6_A05	0.385514538	0.401146086
MGH53_P6_A06	0.553962695	0.215444941
MGH53_P6_A07	0.278163255	0.357964584
MGH53_P6_A08	0.276270267	0.417675081
MGH53_P6_A09	0.447332153	0.266042281
MGH53_P6_A10	0.385220481	0.3129267
MGH53_P6_A11	0.184336474	0.245723096
MGH53_P6_A12	0.152024163	0.201122504
MGH53_P6_B02	0.483377746	0.407953701
MGH53_P6_B03	0.436980438	0.477833879
MGH53_P6_B04	0.438393452	0.305981378
MGH53_P6_B05	0.379602586	0.610902821
MGH53_P6_B06	0.589385321	0.111833766
MGH53_P6_B07	0.05216405	0.389152592
MGH53_P6_B09	3.849175111	1.238955936
MGH53_P6_B10	1.017895371	0.355649273
MGH53_P6_C01	0.16232055	0.398063501
MGH53_P6_C03	0.447410759	0.676750845
MGH53_P6_C04	1.778484973	0.552959294
MGH53_P6_C05	0.5677375	0.283080756
MGH53_P6_C06	0.839950764	0.236940902
MGH53_P6_C07	0.58805855	0.360674212
MGH53_P6_C08	0.259621229	0.424265023
MGH53_P6_C09	0.658257145	0.214298319
MGH53_P6_C10	0.808369672	0.428275366
MGH53_P6_C11	0.534057581	0.610792705
MGH53_P6_C12	0.506982715	0.418027542
MGH53_P6_D01	0.389447054	0.46371623
MGH53_P6_D02	0.11665395	0.476902275
MGH53_P6_D03	0.485909782	0.317567992
MGH53_P6_D05	0.579158786	0.357606104
MGH53_P6_D07	0.416489804	0.165427328
MGH53_P6_D08	0.652245472	0.312780381
MGH53_P6_D09	1.769174641	0.87101119
MGH53_P6_D10	0.231769322	0.389287279
MGH53_P6_D11	3.787160465	2.020755376
MGH53_P6_D12	0.553122446	0.448285281
MGH53_P6_E01	0.42055619	0.40447649
MGH53_P6_E02	0.329940139	0.133835589
MGH53_P6_E03	0.492374946	0.772831788
MGH53_P6_E04	0.545386483	0.598970108
MGH53_P6_E05	0.30685088	0.32004139
MGH53_P6_E06	0.144363899	0.782933247
MGH53_P6_E07	0.242000139	0.391682886
MGH53_P6_E08	0.119715827	0.182410662
MGH53_P6_E09	0.522073279	0.352123937
MGH53_P6_E10	3.309607183	2.408407782
MGH53_P6_F01	0.4246827	0.730578639
MGH53_P6_F02	0.261772992	0.158594529
MGH53_P6_F03	0.120836225	0.615163462
MGH53_P6_F04	0.801665449	0.278080678
MGH53_P6_F05	0.309766919	0.485741714
MGH53_P6_F06	0.478619209	0.383412863
MGH53_P6_F07	0.359116815	0.252225724
MGH53_P6_F08	0.218445066	0.421119847
MGH53_P6_F09	0.535453323	0.356843902
MGH53_P6_F10	0.810387684	0.394185015
MGH53_P6_G01	0.450756721	0.667939423
MGH53_P6_G02	0.569298622	0.475896495
MGH53_P6_G03	0.401670295	0.319978699
MGH53_P6_G04	0.504104187	0.356555054
MGH53_P6_G05	0.46570745	0.306141234
MGH53_P6_G06	0.360318157	0.256852467
MGH53_P6_G07	0.100718918	0.475427258
MGH53_P6_G08	0.289405764	0.686221418
MGH53_P6_G09	0.967907782	0.415612496
MGH53_P6_G10	0.426905867	0.478174976
MGH53_P6_G11	0.279903693	0.216492186
MGH53_P6_H01	0.407610314	0.257996618
MGH53_P6_H02	0.43376279	0.396478911
MGH53_P6_H03	0.413356265	0.526296156
MGH53_P6_H04	0.396625982	0.339696266
MGH53_P6_H05	0.144025804	0.304051964
MGH53_P6_H07	0.45719784	0.243227096
MGH53_P6_H09	0.893624831	0.400541682
MGH53_P6_H10	0.334540939	0.290714352
MGH53_P6_H11	1.674403709	0.574367081
MGH53_P7_A01	0.630112623	0.266817384
MGH53_P7_A02	0.443026147	0.554079969
MGH53_P7_A03	0.443274521	0.553339579
MGH53_P7_A04	0.402309853	0.525521782
MGH53_P7_A05	0.61825325	0.721563225
MGH53_P7_A06	0.950340526	0.601883955
MGH53_P7_A07	0.353885309	0.278900497
MGH53_P7_A09	0.634060052	0.12654381
MGH53_P7_A11	0.62838361	0.575566044
MGH53_P7_A12	0.489984502	0.341282271
MGH53_P7_B01	0.044070784	0.031132027
MGH53_P7_B02	3.094848295	0.94343748
MGH53_P7_B03	0.17105705	0.530785134
MGH53_P7_B04	0.757837771	0.666007282
MGH53_P7_B05	0.320520152	0.439892028
MGH53_P7_B06	0.427259729	0.360710485
MGH53_P7_B07	0.64284507	0.546878985
MGH53_P7_B08	0.622758701	0.362226205
MGH53_P7_B10	2.740663055	3.534559953
MGH53_P7_B11	0.305998093	0.454875991
MGH53_P7_B12	0.886315691	0.35198334
MGH53_P7_C01	0.487413555	0.266450675
MGH53_P7_C02	0.747094007	0.229157784
MGH53_P7_C03	0.586225939	0.319051835
MGH53_P7_C04	0.309329288	0.219648754
MGH53_P7_C05	0.135354854	0.413898212
MGH53_P7_C06	0.20455333	0.591295478
MGH53_P7_C07	0.244625198	0.460667566
MGH53_P7_C09	0.616541906	0.514320549
MGH53_P7_C11	0.655730372	0.466176158
MGH53_P7_C12	0.57926949	0.517090699
MGH53_P7_D01	0.337511085	0.143106601
MGH53_P7_D02	0.476032529	0.204392916
MGH53_P7_D03	0.086244556	0.19226254
MGH53_P7_D04	0.667945629	0.410371368
MGH53_P7_D05	0.295613439	0.058771749
MGH53_P7_D06	0.270180148	0.402413753
MGH53_P7_D07	1.396886267	0.605347129
MGH53_P7_D10	0.616940191	0.45087969
MGH53_P7_D11	0.888271265	0.272518138
MGH53_P7_D12	0.532326753	0.1303468
MGH53_P7_E01	0.294314545	0.43060427
MGH53_P7_E02	0.402952961	0.422957531
MGH53_P7_E03	1.637657713	0.473926124
MGH53_P7_E04	0.547270472	0.453661257
MGH53_P7_E05	0.388684701	0.248217483
MGH53_P7_E06	0.426353265	0.284695279
MGH53_P7_E07	0.51960888	0.272635837
MGH53_P7_E08	0.172830476	0.326040916
MGH53_P7_E09	0.865361216	0.370763389
MGH53_P7_E10	0.417811342	0.276229322
MGH53_P7_E11	0.464625529	0.381636432
MGH53_P7_E12	0.432563916	0.412695658
MGH53_P7_F01	0.420802505	0.312608653
MGH53_P7_F02	0.413720986	0.415606268
MGH53_P7_F04	0.484513123	0.368373954
MGH53_P7_F05	0.477413322	0.460787807
MGH53_P7_F06	0.885730495	0.183049992
MGH53_P7_F08	0.508762153	0.27288172
MGH53_P7_F09	0.823953861	0.532975456
MGH53_P7_F10	0.887939468	0.490581769
MGH53_P7_F11	2.004969088	0.480829531
MGH53_P7_F12	0.606400178	0.309845009
MGH53_P7_G01	0.270812447	0.225529746
MGH53_P7_G03	0.67896984	0.526978767
MGH53_P7_G04	0.197470742	0.320954223
MGH53_P7_G05	0.337850999	0.416887856
MGH53_P7_G06	0.703759335	0.444756367
MGH53_P7_G07	0.222822125	0.299153159
MGH53_P7_G08	0.439100741	0.528364462
MGH53_P7_G09	0.40063443	0.333638576
MGH53_P7_G10	1.537106766	0.585709633
MGH53_P7_G11	0.509040293	0.420726731
MGH53_P7_G12	0.368154232	0.292535898
MGH53_P7_H01	0.501368932	0.361395369
MGH53_P7_H02	0.150240571	0.56528392
MGH53_P7_H03	0.512948489	0.163539229
MGH53_P7_H04	0.57616816	0.220018446
MGH53_P7_H05	0.688107456	0.406768496
MGH53_P7_H06	0.437660601	0.551713322
MGH53_P7_H07	0.444117257	0.455559364
MGH53_P7_H08	0.546639186	0.323233394
MGH53_P7_H10	2.57408239	1.003380408
MGH53_P7_H11	0.554361093	0.123431389
MGH53_P7_H12	0.424185653	0.416226173
MGH53_P8_A01	0.279258673	0.343534057
MGH53_P8_A02	0.201473725	0.353333741
MGH53_P8_A03	0.709917019	0.355424246
MGH53_P8_A04	0.375220715	0.255801083
MGH53_P8_A05	0.157218322	0.277649651
MGH53_P8_A06	0.393190546	0.45472051
MGH53_P8_A07	0.710621915	0.269997485
MGH53_P8_A08	0.410848715	0.223145913
MGH53_P8_A09	0.443868564	0.565498398
MGH53_P8_A10	0.430449901	0.471045881
MGH53_P8_A11	0.299433207	0.520292765
MGH53_P8_A12	0.299860905	0.19830741
MGH53_P8_B03	0.412022322	0.29133644
MGH53_P8_B04	0.416560761	0.421585727
MGH53_P8_B08	0.770169529	0.31513163
MGH53_P8_B09	0.405509896	0.486393099
MGH53_P8_B10	0.115024152	0.411694736
MGH53_P8_B11	2.121776149	0.587261221
MGH53_P8_B12	0.332210139	0.309493173
MGH53_P8_C01	0.641860954	0.468063456
MGH53_P8_C02	0.284453226	0.422586889
MGH53_P8_C03	1.431923382	0.79770199
MGH53_P8_C04	0.239607066	0.406559134
MGH53_P8_C08	0.60638145	0.352319175
MGH53_P8_C09	0.223741108	0.558347682
MGH53_P8_C10	0.663637879	0.243410367
MGH53_P8_C11	0.413213623	0.411417938
MGH53_P8_C12	0.127329505	0.401117587
MGH53_P8_D01	1.516582441	0.581341721
MGH53_P8_D02	0.816262942	0.348967295
MGH53_P8_D03	0.032135746	0.316094722
MGH53_P8_D04	0.265748972	0.532609296
MGH53_P8_D05	0.519238951	0.428515648
MGH53_P8_D06	0.383295312	0.285333596
MGH53_P8_D07	0.731951597	0.28785649
MGH53_P8_D08	0.375462656	0.445691162
MGH53_P8_D09	0.428256374	0.157224672
MGH53_P8_D10	0.821692524	0.537324804
MGH53_P8_D11	0.441887039	0.322067044
MGH53_P8_E01	0.552599173	0.535979343
MGH53_P8_E03	0.599715387	0.320637089
MGH53_P8_E04	0.30752419	0.574183971
MGH53_P8_E05	0.409989584	0.280614285
MGH53_P8_E06	0.319175871	0.509368606
MGH53_P8_E07	0.626592555	0.245124719
MGH53_P8_E08	0.688647327	0.301051898
MGH53_P8_E09	0.749695377	0.600696129
MGH53_P8_E10	0.444069824	0.21131742
MGH53_P8_E11	0.189990762	0.544397108
MGH53_P8_F01	0.419916807	0.249656577
MGH53_P8_F02	0.803853422	0.521522723
MGH53_P8_F04	0.259793454	0.424611779
MGH53_P8_F05	0.307187091	0.304803844
MGH53_P8_F06	2.789141748	1.2620279
MGH53_P8_F07	0.453475253	0.605369622
MGH53_P8_F08	0.277996282	0.374249712
MGH53_P8_F09	0.352760568	0.462895759
MGH53_P8_F11	0.47756467	0.414713283
MGH53_P8_G01	0.3144865	0.337794949
MGH53_P8_G02	0.498991708	0.548885836
MGH53_P8_G03	0.331300616	0.34774164
MGH53_P8_G04	0.176169152	0.286162807
MGH53_P8_G05	0.527686571	0.416089337
MGH53_P8_G06	1.201133628	0.301575022
MGH53_P8_G07	0.689022127	0.308627059
MGH53_P8_G08	0.408252069	0.324906163
MGH53_P8_G09	0.713605199	0.248855838
MGH53_P8_G10	0.43954488	0.434340191
MGH53_P8_G11	1.625199437	0.84787428
MGH53_P8_G12	0.039303856	0.252624409
MGH53_P8_H01	0.456907338	0.305056228
MGH53_P8_H02	0.547853153	0.156272071
MGH53_P8_H03	0.299814495	0.223837207
MGH53_P8_H04	0.295827162	0.234917797
MGH53_P8_H05	0.243145748	0.430129639
MGH53_P8_H06	0.243400012	0.302718955
MGH53_P8_H07	0.414358703	0.635922582
MGH53_P8_H08	0.33801903	0.454223709
MGH53_P8_H09	0.125463931	0.28847485
MGH53_P8_H10	0.838762647	0.515948482
MGH53_P8_H11	0.19083784	0.41427191
MGH53_P8_H12	0.528820751	0.475921295
MGH53_P1_A03	0.951993036	0.481581125
MGH53_P1_A04	0.881198127	0.397943232
MGH53_P1_A06	3.910524359	2.680415246
MGH53_P1_A07	0.737629078	0.490613227
MGH53_P1_A08	0.225213972	0.512189269
MGH53_P1_B04	0.687013429	0.26105903
MGH53_P1_B08	0.63301952	0.669829121
MGH53_P1_B09	0.340272276	0.623015582
MGH53_P1_B11	0.503408664	0.566501567
MGH53_P1_C03	0.535475686	0.382272769
MGH53_P1_C06	0.511399633	0.74200118
MGH53_P1_C09	0.607131376	0.495316282
MGH53_P1_C10	0.823942859	0.708294049
MGH53_P1_D01	1.18793002	0.362339447
MGH53_P1_D05	0.628355366	0.39526817
MGH53_P1_D12	0.511247895	0.449241487
MGH53_P1_E09	0.522432163	0.487891422
MGH53_P1_E12	0.438551521	0.457651863
MGH53_P12_A01	0.183936658	0.44711743
MGH53_P12_A02	0.835183729	0.434724219
MGH53_P12_A03	0.182552213	0.44434354
MGH53_P12_A04	0.467590572	0.549219941
MGH53_P12_A05	0.655775311	0.317406905
MGH53_P12_A06	0.286532096	0.318015067
MGH53_P12_A08	0.319738701	0.498705273
MGH53_P12_A09	1.499018629	5.36970473
MGH53_P12_A10	0.504627482	0.415738551
MGH53_P12_A11	0.992203517	0.589906492
MGH53_P12_A12	0.573387514	0.365758289
MGH53_P12_B01	0.500680219	0.525423522
MGH53_P12_B02	0.269320276	0.168466174
MGH53_P12_B03	0.488664263	0.476193582
MGH53_P12_B04	0.578192483	0.406573196
MGH53_P12_B05	0.415374325	0.590572978
MGH53_P12_B06	0.665837485	0.544229969
MGH53_P12_B07	0.682458312	0.313947194
MGH53_P12_B08	0.432729184	0.373950363
MGH53_P12_B09	0.612493282	0.470386052
MGH53_P12_B11	0.304907081	0.48210768
MGH53_P12_B12	0.394951115	0.419401762
MGH53_P12_C01	0.725984775	0.349132819
MGH53_P12_C02	0.461354931	0.668610855
MGH53_P12_C03	0.521270629	0.522046718
MGH53_P12_C04	0.479586302	0.483288242
MGH53_P12_C05	0.174965316	0.44429126
MGH53_P12_C06	1.440489188	0.686944681
MGH53_P12_C07	0.515855784	0.551050098
MGH53_P12_C08	0.233835007	0.651550891
MGH53_P12_C09	0.640754297	0.611506227
MGH53_P12_C10	0.365077579	0.487639801
MGH53_P12_C11	0.249554013	0.315380328
MGH53_P12_C12	0.690926584	0.510906845
MGH53_P12_D01	0.569638914	0.339605315
MGH53_P12_D02	0.389340471	0.392344673
MGH53_P12_D03	0.169416092	0.283983768
MGH53_P12_D04	0.388779557	0.483473595
MGH53_P12_D05	0.891571208	0.45232269
MGH53_P12_D06	0.493629136	0.208068783
MGH53_P12_D07	0.436213521	0.489195077
MGH53_P12_D08	0.468601172	0.379161897
MGH53_P12_D09	0.139842557	0.513547424
MGH53_P12_D10	0.123427545	0.755163882
MGH53_P12_D11	0.494120393	0.438429515
MGH53_P12_D12	0.416578518	0.424761164
MGH53_P12_E01	0.301713213	0.359923414
MGH53_P12_E02	1.723925775	0.691625847
MGH53_P12_E03	0.994906031	0.639848653
MGH53_P12_E04	0.190501598	0.259163267
MGH53_P12_E05	0.380260692	0.409205367
MGH53_P12_E06	0.57276413	0.238143531
MGH53_P12_E07	1.905553651	1.01236581
MGH53_P12_E08	0.416040256	0.461783988
MGH53_P12_E09	0.182896359	0.253432302
MGH53_P12_E10	0.910800337	0.675462013
MGH53_P12_E12	0.585997035	0.362655865
MGH53_P12_F01	0.15465351	0.303018079
MGH53_P12_F02	1.772956795	0.936967763
MGH53_P12_F03	0.259479609	0.136254268
MGH53_P12_F04	0.406693683	0.526696371
MGH53_P12_F06	0.418547538	0.456637246
MGH53_P12_F07	0.322558338	0.407588075
MGH53_P12_F08	0.494393102	0.646261326
MGH53_P12_F09	0.036982389	0.267022785
MGH53_P12_F10	0.306569566	0.34596891
MGH53_P12_F11	0.398871301	0.342155653
MGH53_P12_F12	0.341516951	0.59341977
MGH53_P12_G01	2.723345025	2.065606323
MGH53_P12_G03	0.298597692	0.350070437
MGH53_P12_G04	0.437180363	0.215289895
MGH53_P12_G07	0.394544388	0.258147791
MGH53_P12_G08	0.516913838	0.517861446
MGH53_P12_G09	0.321581666	0.376952143
MGH53_P12_G10	0.758917129	0.304276202
MGH53_P12_G11	0.801672801	0.456284314
MGH53_P12_G12	0.369338013	0.124205118
MGH53_P12_H01	0.422490326	0.517304959
MGH53_P12_H02	1.424445271	0.659019152
MGH53_P12_H03	1.432248785	0.437089916
MGH53_P12_H04	0.713740433	0.344349196
MGH53_P12_H05	0.706885924	0.504992855
MGH53_P12_H06	0.715625102	0.374718485
MGH53_P12_H07	0.723549971	0.483059683
MGH53_P12_H08	0.992247173	0.609306872
MGH53_P12_H09	0.781943542	0.535887471
MGH53_P12_H10	0.694606539	0.39697313
MGH53_P12_H11	1.284893644	0.600670032
MGH53_P12_H12	2.409401254	0.91119624
MGH53_P2_A09	2.692637919	0.866103013
MGH53_P2_A11	0.888440778	0.407002564
MGH53_P2_A12	0.600577753	0.733859369
MGH53_P2_B05	0.771422567	0.465055462
MGH53_P2_B07	0.876862176	0.731790961
MGH53_P2_B09	0.772229892	0.542767192
MGH53_P2_B10	0.491115442	0.520555356
MGH53_P2_C01	0.514753841	0.385047377
MGH53_P2_C02	0.235011189	0.508761051
MGH53_P2_C03	0.256046754	0.656388532
MGH53_P2_C07	0.686386112	0.184093861
MGH53_P2_C09	0.249796735	0.433432548
MGH53_P2_D01	0.738926736	0.539515156
MGH53_P2_D02	0.695874102	0.359604969
MGH53_P2_D07	0.297039088	0.300909663
MGH53_P2_D08	0.580069184	0.790481802
MGH53_P2_D12	1.073240318	0.658271218
MGH53_P2_E04	1.679352137	0.481490328
MGH53_P2_E10	1.070714352	0.641612976
MGH53_P2_F02	1.594693898	0.722098965
MGH53_P2_F03	0.803068663	0.336909924
MGH53_P2_F04	0.413313651	0.397615243
MGH53_P2_F05	0.597802856	0.512848866
MGH53_P2_G02	0.189726841	0.259471249
MGH53_P2_G07	0.571206094	0.339917166
MGH53_P2_H01	0.282355011	0.380593159
MGH53_P10_A01	0.215378936	0.242407835
MGH53_P10_A02	1.170048844	0.97579194
MGH53_P10_A03	1.94273292	0.341626001
MGH53_P10_A04	0.519599925	0.426149801
MGH53_P10_A05	0.421037069	0.245452367
MGH53_P10_A06	0.574943963	0.355816314
MGH53_P10_A07	0.244252906	0.386876179
MGH53_P10_A08	1.560747812	0.334009109
MGH53_P10_A09	0.518591763	0.454317908
MGH53_P10_A10	0.534595364	0.105578669
MGH53_P10_A11	0.230200812	0.48114179
MGH53_P10_A12	0.383708174	0.195418229
MGH53_P10_B01	0.46685985	0.414742862
MGH53_P10_B02	0.60717184	0.30070971
MGH53_P10_B03	0.150595255	0.161355581
MGH53_P10_B04	0.46470213	0.526701042
MGH53_P10_B05	3.331476391	1.914888754
MGH53_P10_B06	2.103894633	0.578439145
MGH53_P10_B07	0.614007716	0.501795779
MGH53_P10_B08	0.514807864	0.525959238
MGH53_P10_B09	0.568763577	0.295221824
MGH53_P10_B10	0.31544223	0.293105536
MGH53_P10_B11	0.302459573	0.502732637
MGH53_P10_B12	0.559524039	0.675391422
MGH53_P10_C01	0.917991187	0.605063542
MGH53_P10_C02	0.470777928	0.303975179
MGH53_P10_C03	0.467405557	0.380978291
MGH53_P10_C04	0.593872595	0.389993203
MGH53_P10_C05	0.602425125	0.151436205
MGH53_P10_C06	0.454285121	0.296582958
MGH53_P10_C07	0.461199385	0.350392033
MGH53_P10_C08	0.153965742	0.233644803
MGH53_P10_C09	0.78765846	0.54387624
MGH53_P10_C10	0.960456583	0.499435736
MGH53_P10_C11	0.175834402	0.304624594
MGH53_P10_C12	0.526726958	0.24766536
MGH53_P10_D01	0.404070131	0.321220322
MGH53_P10_D02	0.872110554	0.29018621
MGH53_P10_D03	0.545788313	0.307009806
MGH53_P10_D04	0.454433534	0.197139799
MGH53_P10_D05	0.376081984	0.524474008
MGH53_P10_D06	0.917148725	0.298913022
MGH53_P10_D07	0.337812109	0.466781209
MGH53_P10_D08	0.562263713	0.412003554
MGH53_P10_D09	1.063483502	0.252378468
MGH53_P10_D12	0.850175648	0.255324223
MGH53_P10_E01	0.337571937	0.207018743
MGH53_P10_E03	0.251237945	0.358788896
MGH53_P10_E04	0.5651	0.507714118
MGH53_P10_E05	0.167680426	0.429201928
MGH53_P10_E06	0.728990794	0.284910685
MGH53_P10_E07	0.481870835	0.573177661
MGH53_P10_E08	0.208837996	0.116717265
MGH53_P10_E09	0.333503176	0.375668469
MGH53_P10_E10	0.533560465	0.599170705
MGH53_P10_E11	0.797280114	0.758162317
MGH53_P10_E12	0.286715669	0.200466543
MGH53_P10_F01	0.217861093	0.403239712
MGH53_P10_F02	0.324284554	0.710977158
MGH53_P10_F03	0.407661493	0.376698995
MGH53_P10_F04	0.47556637	0.325037718
MGH53_P10_F05	0.785160279	0.44394716
MGH53_P10_F06	0.435286068	0.096521775
MGH53_P10_F07	0.378320107	0.248514771
MGH53_P10_F08	0.4976204	0.284868632
